100012,wake,30,2019-04-15T02:44:30.000,shortData
100012,wake,30,2019-04-15T02:57:30.000,shortData
100012,rem,1530,2019-04-15T03:00:30.000,data
100012,wake,30,2019-04-15T03:04:00.000,shortData
100012,light,3540,2019-04-15T03:26:00.000,data
100012,wake,60,2019-04-15T03:31:30.000,shortData
100012,wake,30,2019-04-15T03:36:00.000,shortData
100012,wake,30,2019-04-15T03:45:00.000,shortData
100012,wake,60,2019-04-15T03:57:00.000,shortData
100012,wake,60,2019-04-15T04:14:00.000,shortData
100012,rem,1290,2019-04-15T04:25:00.000,data
100012,light,690,2019-04-15T04:46:30.000,data
100012,wake,30,2019-04-15T04:47:30.000,shortData
100012,wake,60,2019-04-15T04:53:00.000,shortData
100012,wake,360,2019-04-15T04:58:00.000,data
100012,light,3120,2019-04-15T05:04:00.000,data
100012,wake,30,2019-04-15T05:26:00.000,shortData
100012,wake,30,2019-04-15T05:39:00.000,shortData
100012,rem,300,2019-04-15T05:56:00.000,data
100012,deep,360,2019-04-15T06:01:00.000,data
100012,wake,60,2019-04-15T06:06:00.000,shortData
100012,light,150,2019-04-15T06:07:00.000,data
100012,rem,300,2019-04-15T06:09:30.000,data
100012,light,1350,2019-04-15T06:14:30.000,data
100012,wake,30,2019-04-15T06:33:30.000,shortData
100012,wake,1020,2019-04-15T06:37:00.000,data
100012,light,360,2019-04-15T06:54:00.000,data
100012,wake,270,2019-04-15T07:00:00.000,data
100012,light,30,2019-04-15T07:04:30.000,data
100012,deep,30,2019-04-15T07:05:00.000,data
100012,wake,180,2019-04-15T22:55:00.000,shortData
100012,deep,1740,2019-04-15T22:55:30.000,data
100012,wake,90,2019-04-15T23:23:00.000,shortData
100012,light,930,2019-04-15T23:24:30.000,data
100012,wake,120,2019-04-15T23:26:00.000,shortData
100012,wake,180,2019-04-15T23:31:00.000,shortData
100012,deep,510,2019-04-15T23:40:00.000,data
100012,wake,270,2019-04-15T23:48:30.000,data
100012,light,780,2019-04-15T23:53:00.000,data
100012,FITBIT Sleep,415,2019-04-16,NA
100012,wake,30,2019-04-16T00:01:00.000,shortData
100012,wake,210,2019-04-16T00:06:00.000,data
100012,light,1980,2019-04-16T00:09:30.000,data
100012,wake,30,2019-04-16T00:11:00.000,shortData
100012,wake,60,2019-04-16T00:24:00.000,shortData
100012,wake,150,2019-04-16T00:28:00.000,shortData
100012,wake,30,2019-04-16T00:36:00.000,shortData
100012,wake,30,2019-04-16T00:42:00.000,shortData
100012,rem,390,2019-04-16T00:42:30.000,data
100012,light,60,2019-04-16T00:49:00.000,data
100012,wake,210,2019-04-16T00:50:00.000,data
100012,light,1170,2019-04-16T00:53:30.000,data
100012,wake,30,2019-04-16T00:55:00.000,shortData
100012,wake,90,2019-04-16T00:57:30.000,shortData
100012,wake,150,2019-04-16T01:03:30.000,shortData
100012,rem,510,2019-04-16T01:13:00.000,data
100012,light,330,2019-04-16T01:21:30.000,data
100012,wake,60,2019-04-16T01:24:30.000,shortData
100012,wake,960,2019-04-16T01:27:00.000,data
100012,light,870,2019-04-16T01:43:00.000,data
100012,rem,270,2019-04-16T01:57:30.000,data
100012,light,870,2019-04-16T02:02:00.000,data
100012,wake,30,2019-04-16T02:03:30.000,shortData
100012,deep,1350,2019-04-16T02:16:30.000,data
100012,light,570,2019-04-16T02:39:00.000,data
100012,wake,30,2019-04-16T02:39:30.000,shortData
100012,wake,30,2019-04-16T02:44:00.000,shortData
100012,rem,1200,2019-04-16T02:48:30.000,data
100012,wake,30,2019-04-16T03:08:00.000,shortData
100012,light,8550,2019-04-16T03:08:30.000,data
100012,wake,30,2019-04-16T03:27:30.000,shortData
100012,wake,30,2019-04-16T03:49:30.000,shortData
100012,wake,30,2019-04-16T03:57:00.000,shortData
100012,wake,30,2019-04-16T04:26:30.000,shortData
100012,wake,30,2019-04-16T05:04:30.000,shortData
100012,rem,1740,2019-04-16T05:31:00.000,data
100012,wake,30,2019-04-16T05:48:30.000,shortData
100012,wake,30,2019-04-16T05:54:00.000,shortData
100012,wake,180,2019-04-16T05:57:00.000,shortData
100012,wake,630,2019-04-16T23:32:30.000,data
100012,light,750,2019-04-16T23:43:00.000,data
100012,deep,390,2019-04-16T23:55:30.000,data
100012,FITBIT Sleep,391,2019-04-17,NA
100012,wake,30,2019-04-17T00:01:30.000,shortData
100012,light,7830,2019-04-17T00:02:00.000,data
100012,wake,30,2019-04-17T00:06:30.000,shortData
100012,wake,30,2019-04-17T00:12:30.000,shortData
100012,wake,30,2019-04-17T00:25:30.000,shortData
100012,wake,60,2019-04-17T00:38:30.000,shortData
100012,wake,60,2019-04-17T00:41:30.000,shortData
100012,wake,30,2019-04-17T00:45:00.000,shortData
100012,wake,30,2019-04-17T00:57:00.000,shortData
100012,wake,60,2019-04-17T00:59:30.000,shortData
100012,wake,120,2019-04-17T01:04:00.000,shortData
100012,wake,30,2019-04-17T01:10:00.000,shortData
100012,wake,30,2019-04-17T01:18:00.000,shortData
100012,wake,60,2019-04-17T01:28:00.000,shortData
100012,wake,60,2019-04-17T01:38:30.000,shortData
100012,wake,60,2019-04-17T01:59:00.000,shortData
100012,wake,180,2019-04-17T02:03:30.000,shortData
100012,deep,630,2019-04-17T02:12:30.000,data
100012,light,930,2019-04-17T02:23:00.000,data
100012,wake,30,2019-04-17T02:25:00.000,shortData
100012,rem,330,2019-04-17T02:38:30.000,data
100012,light,900,2019-04-17T02:44:00.000,data
100012,wake,60,2019-04-17T02:54:00.000,shortData
100012,rem,720,2019-04-17T02:59:00.000,data
100012,light,1650,2019-04-17T03:11:00.000,data
100012,wake,30,2019-04-17T03:22:30.000,shortData
100012,wake,30,2019-04-17T03:27:30.000,shortData
100012,deep,450,2019-04-17T03:38:30.000,data
100012,light,3300,2019-04-17T03:46:00.000,data
100012,wake,30,2019-04-17T04:30:00.000,shortData
100012,wake,30,2019-04-17T04:35:30.000,shortData
100012,rem,1950,2019-04-17T04:41:00.000,data
100012,light,120,2019-04-17T05:13:30.000,data
100012,wake,390,2019-04-17T05:15:30.000,data
100012,light,1830,2019-04-17T05:22:00.000,data
100012,wake,60,2019-04-17T05:30:00.000,shortData
100012,wake,30,2019-04-17T05:41:30.000,shortData
100012,deep,510,2019-04-17T05:52:30.000,data
100012,light,750,2019-04-17T06:01:00.000,data
100012,wake,60,2019-04-17T06:08:00.000,shortData
